experiment_protocol_version,protocol_id,condition,fraction,held_out_family,fold_id,capacity,trace,trace_sha256,history_start,history_end,score_start,score_end,history_requests,scored_requests,hits,misses,miss_ratio,train_decision_count,train_candidate_row_count,train_pair_count,validation_decision_count,validation_candidate_row_count,validation_top1,validation_mean_regret,validation_pairwise_accuracy,validation_mae,validation_rmse,seed,scalar_model_family,pairwise_label_source,model_path,model_sha256,train_runtime_seconds,eval_runtime_seconds,status,failure_reason
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.01,brightkite,cross_family_v1_brightkite,32,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,23063,16937,0.423425,5984,438720,0,559,42528,0.005367,0.014311,,1.442192,1.764867,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.01/eviction_loss_scalar.pkl,d41e7f20d6d0e86ee8b25a770cad57d0cd6c66996e5b2f31af6c2ec32ed80493,1.2913,20.46,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.01,brightkite,cross_family_v1_brightkite,64,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,23602,16398,0.40995,5984,438720,0,559,42528,0.005367,0.014311,,1.442192,1.764867,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.01/eviction_loss_scalar.pkl,d41e7f20d6d0e86ee8b25a770cad57d0cd6c66996e5b2f31af6c2ec32ed80493,1.2913,76.4655,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.01,brightkite,cross_family_v1_brightkite,128,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,23813,16187,0.404675,5984,438720,0,559,42528,0.005367,0.014311,,1.442192,1.764867,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.01/eviction_loss_scalar.pkl,d41e7f20d6d0e86ee8b25a770cad57d0cd6c66996e5b2f31af6c2ec32ed80493,1.2913,370.7232,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.01,brightkite,cross_family_v1_brightkite,32,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14700,25300,0.6325,5984,438720,411,559,42528,0.0,0.125224,0.895522,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.01/eviction_loss_pairwise.pkl,66329d357ea855aa6e75b73927cd4859d28436974e889bbbc903e2f726d24b92,0.3731,30.0651,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.01,brightkite,cross_family_v1_brightkite,64,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14713,25287,0.632175,5984,438720,411,559,42528,0.0,0.125224,0.895522,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.01/eviction_loss_pairwise.pkl,66329d357ea855aa6e75b73927cd4859d28436974e889bbbc903e2f726d24b92,0.3731,117.8534,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.01,brightkite,cross_family_v1_brightkite,128,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14739,25261,0.631525,5984,438720,411,559,42528,0.0,0.125224,0.895522,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.01/eviction_loss_pairwise.pkl,66329d357ea855aa6e75b73927cd4859d28436974e889bbbc903e2f726d24b92,0.3731,583.7396,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.02,brightkite,cross_family_v1_brightkite,32,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,23292,16708,0.4177,11968,880896,0,559,42528,0.005367,0.014311,,1.429444,1.752514,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.02/eviction_loss_scalar.pkl,1d0d8ea32b7795ef96f0522aeb8fb61ec822c019525b017bdfea1b390204143a,2.4611,20.3142,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.02,brightkite,cross_family_v1_brightkite,64,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,23776,16224,0.4056,11968,880896,0,559,42528,0.005367,0.014311,,1.429444,1.752514,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.02/eviction_loss_scalar.pkl,1d0d8ea32b7795ef96f0522aeb8fb61ec822c019525b017bdfea1b390204143a,2.4611,75.5251,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.02,brightkite,cross_family_v1_brightkite,128,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,23943,16057,0.401425,11968,880896,0,559,42528,0.005367,0.014311,,1.429444,1.752514,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.02/eviction_loss_scalar.pkl,1d0d8ea32b7795ef96f0522aeb8fb61ec822c019525b017bdfea1b390204143a,2.4611,368.8198,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.02,brightkite,cross_family_v1_brightkite,32,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14700,25300,0.6325,11968,880896,856,559,42528,0.0,0.121646,0.88806,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.02/eviction_loss_pairwise.pkl,37eea582cb8a8c827bca2def29e2030c8742730aa4793b3ee0aa6fa01ee5508a,0.7185,29.9942,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.02,brightkite,cross_family_v1_brightkite,64,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14711,25289,0.632225,11968,880896,856,559,42528,0.0,0.121646,0.88806,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.02/eviction_loss_pairwise.pkl,37eea582cb8a8c827bca2def29e2030c8742730aa4793b3ee0aa6fa01ee5508a,0.7185,117.9606,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.02,brightkite,cross_family_v1_brightkite,128,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14739,25261,0.631525,11968,880896,856,559,42528,0.0,0.121646,0.88806,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.02/eviction_loss_pairwise.pkl,37eea582cb8a8c827bca2def29e2030c8742730aa4793b3ee0aa6fa01ee5508a,0.7185,584.5685,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.05,brightkite,cross_family_v1_brightkite,32,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,23413,16587,0.414675,29920,2202176,0,559,42528,0.005367,0.014311,,1.427423,1.750771,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.05/eviction_loss_scalar.pkl,e9999fa875774004a02902a96336cc0d716c19b4e06b5576b54169f86bb7bae0,6.6175,19.9805,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.05,brightkite,cross_family_v1_brightkite,64,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,23931,16069,0.401725,29920,2202176,0,559,42528,0.005367,0.014311,,1.427423,1.750771,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.05/eviction_loss_scalar.pkl,e9999fa875774004a02902a96336cc0d716c19b4e06b5576b54169f86bb7bae0,6.6175,74.6452,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.05,brightkite,cross_family_v1_brightkite,128,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,24035,15965,0.399125,29920,2202176,0,559,42528,0.005367,0.014311,,1.427423,1.750771,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.05/eviction_loss_scalar.pkl,e9999fa875774004a02902a96336cc0d716c19b4e06b5576b54169f86bb7bae0,6.6175,364.9923,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.05,brightkite,cross_family_v1_brightkite,32,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14700,25300,0.6325,29920,2202176,2152,559,42528,0.0,0.125224,0.895522,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.05/eviction_loss_pairwise.pkl,5e8262074a50ff066fb1e781066dd97d47ff46a941231f19dcab24b4612fa457,1.1935,29.9375,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.05,brightkite,cross_family_v1_brightkite,64,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14711,25289,0.632225,29920,2202176,2152,559,42528,0.0,0.125224,0.895522,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.05/eviction_loss_pairwise.pkl,5e8262074a50ff066fb1e781066dd97d47ff46a941231f19dcab24b4612fa457,1.1935,118.1868,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.05,brightkite,cross_family_v1_brightkite,128,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14739,25261,0.631525,29920,2202176,2152,559,42528,0.0,0.125224,0.895522,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.05/eviction_loss_pairwise.pkl,5e8262074a50ff066fb1e781066dd97d47ff46a941231f19dcab24b4612fa457,1.1935,584.4821,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.1,brightkite,cross_family_v1_brightkite,32,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,23483,16517,0.412925,59839,4407968,0,559,42528,0.005367,0.014311,,1.429034,1.752427,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.1/eviction_loss_scalar.pkl,1dcb125fd03c67dd901e8a971a065cabf184168db57013fdbfe24f8845dd8c99,13.008,19.9531,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.1,brightkite,cross_family_v1_brightkite,64,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,23965,16035,0.400875,59839,4407968,0,559,42528,0.005367,0.014311,,1.429034,1.752427,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.1/eviction_loss_scalar.pkl,1dcb125fd03c67dd901e8a971a065cabf184168db57013fdbfe24f8845dd8c99,13.008,74.7331,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.1,brightkite,cross_family_v1_brightkite,128,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,24041,15959,0.398975,59839,4407968,0,559,42528,0.005367,0.014311,,1.429034,1.752427,0,ridge,,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.1/eviction_loss_scalar.pkl,1dcb125fd03c67dd901e8a971a065cabf184168db57013fdbfe24f8845dd8c99,13.008,365.194,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.1,brightkite,cross_family_v1_brightkite,32,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14700,25300,0.6325,59839,4407968,4328,559,42528,0.0,0.119857,0.895522,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.1/eviction_loss_pairwise.pkl,0845cfd3da5700f9dc4482cc6b16e344ad8e9de3149c45c74ef32f859ae09854,2.207,30.0784,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.1,brightkite,cross_family_v1_brightkite,64,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14711,25289,0.632225,59839,4407968,4328,559,42528,0.0,0.119857,0.895522,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.1/eviction_loss_pairwise.pkl,0845cfd3da5700f9dc4482cc6b16e344ad8e9de3149c45c74ef32f859ae09854,2.207,118.5739,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.1,brightkite,cross_family_v1_brightkite,128,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14739,25261,0.631525,59839,4407968,4328,559,42528,0.0,0.119857,0.895522,,,0,,regret,models/supervision_objective_learning_curve_v1/brightkite/fraction_0.1/eviction_loss_pairwise.pkl,0845cfd3da5700f9dc4482cc6b16e344ad8e9de3149c45c74ef32f859ae09854,2.207,588.1261,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.01,citibike,cross_family_v1_citibike,32,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,22500,17500,0.4375,5029,367776,0,1454,107680,0.103851,0.011004,,0.707443,0.772417,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.01/eviction_loss_scalar.pkl,df77684a7c80749918dbeda7491c6499b7c0b1175d25e63a135cd3347c627ba7,2.3651,36.8458,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.01,citibike,cross_family_v1_citibike,64,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,23932,16068,0.4017,5029,367776,0,1454,107680,0.103851,0.011004,,0.707443,0.772417,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.01/eviction_loss_scalar.pkl,df77684a7c80749918dbeda7491c6499b7c0b1175d25e63a135cd3347c627ba7,2.3651,92.8189,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.01,citibike,cross_family_v1_citibike,128,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,24464,15536,0.3884,5029,367776,0,1454,107680,0.103851,0.011004,,0.707443,0.772417,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.01/eviction_loss_scalar.pkl,df77684a7c80749918dbeda7491c6499b7c0b1175d25e63a135cd3347c627ba7,2.3651,403.2285,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.01,citibike,cross_family_v1_citibike,32,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,6305,33695,0.842375,5029,367776,476,1454,107680,0.049519,0.000688,0.307692,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.01/eviction_loss_pairwise.pkl,7aa322b216b883125fb7b14253e41523a4e7e408c768455186011734c740e064,0.6283,40.2914,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.01,citibike,cross_family_v1_citibike,64,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,6730,33270,0.83175,5029,367776,476,1454,107680,0.049519,0.000688,0.307692,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.01/eviction_loss_pairwise.pkl,7aa322b216b883125fb7b14253e41523a4e7e408c768455186011734c740e064,0.6283,158.7181,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.01,citibike,cross_family_v1_citibike,128,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,7530,32470,0.81175,5029,367776,476,1454,107680,0.049519,0.000688,0.307692,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.01/eviction_loss_pairwise.pkl,7aa322b216b883125fb7b14253e41523a4e7e408c768455186011734c740e064,0.6283,820.7048,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.02,citibike,cross_family_v1_citibike,32,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,22473,17527,0.438175,10058,738720,0,1454,107680,0.112792,0.008941,,0.715719,0.783419,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.02/eviction_loss_scalar.pkl,046a73368f04b3f6f04e7108f97dbd8edb9f9418252932a971c2001d81adb740,4.9347,37.0667,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.02,citibike,cross_family_v1_citibike,64,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,23927,16073,0.401825,10058,738720,0,1454,107680,0.112792,0.008941,,0.715719,0.783419,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.02/eviction_loss_scalar.pkl,046a73368f04b3f6f04e7108f97dbd8edb9f9418252932a971c2001d81adb740,4.9347,92.6588,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.02,citibike,cross_family_v1_citibike,128,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,24426,15574,0.38935,10058,738720,0,1454,107680,0.112792,0.008941,,0.715719,0.783419,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.02/eviction_loss_scalar.pkl,046a73368f04b3f6f04e7108f97dbd8edb9f9418252932a971c2001d81adb740,4.9347,403.5981,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.02,citibike,cross_family_v1_citibike,32,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,6293,33707,0.842675,10058,738720,1018,1454,107680,0.049519,0.000688,0.307692,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.02/eviction_loss_pairwise.pkl,db8e8101ad7eb6228a4803be84a4487e7b66f5a0d5606c2eb97a07ea8962872a,0.8297,40.54,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.02,citibike,cross_family_v1_citibike,64,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,6743,33257,0.831425,10058,738720,1018,1454,107680,0.049519,0.000688,0.307692,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.02/eviction_loss_pairwise.pkl,db8e8101ad7eb6228a4803be84a4487e7b66f5a0d5606c2eb97a07ea8962872a,0.8297,158.9577,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.02,citibike,cross_family_v1_citibike,128,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,7700,32300,0.8075,10058,738720,1018,1454,107680,0.049519,0.000688,0.307692,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.02/eviction_loss_pairwise.pkl,db8e8101ad7eb6228a4803be84a4487e7b66f5a0d5606c2eb97a07ea8962872a,0.8297,808.8709,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.05,citibike,cross_family_v1_citibike,32,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,22484,17516,0.4379,25145,1843616,0,1454,107680,0.108666,0.008253,,0.716022,0.784409,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.05/eviction_loss_scalar.pkl,1ff226746bb21ae2061013f9cc84ed3e04cca22c331766fba7a816a16961aec4,10.3622,36.9453,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.05,citibike,cross_family_v1_citibike,64,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,23899,16101,0.402525,25145,1843616,0,1454,107680,0.108666,0.008253,,0.716022,0.784409,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.05/eviction_loss_scalar.pkl,1ff226746bb21ae2061013f9cc84ed3e04cca22c331766fba7a816a16961aec4,10.3622,93.2345,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.05,citibike,cross_family_v1_citibike,128,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,24534,15466,0.38665,25145,1843616,0,1454,107680,0.108666,0.008253,,0.716022,0.784409,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.05/eviction_loss_scalar.pkl,1ff226746bb21ae2061013f9cc84ed3e04cca22c331766fba7a816a16961aec4,10.3622,401.9387,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.05,citibike,cross_family_v1_citibike,32,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,6293,33707,0.842675,25145,1843616,2577,1454,107680,0.048831,0.000688,0.423077,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.05/eviction_loss_pairwise.pkl,39a2e157fb01d38959e1e17ee530c3d02d0a36bf6ebc9413da821e6512bef4a7,1.3886,40.4634,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.05,citibike,cross_family_v1_citibike,64,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,6722,33278,0.83195,25145,1843616,2577,1454,107680,0.048831,0.000688,0.423077,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.05/eviction_loss_pairwise.pkl,39a2e157fb01d38959e1e17ee530c3d02d0a36bf6ebc9413da821e6512bef4a7,1.3886,159.1073,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.05,citibike,cross_family_v1_citibike,128,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,7700,32300,0.8075,25145,1843616,2577,1454,107680,0.048831,0.000688,0.423077,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.05/eviction_loss_pairwise.pkl,39a2e157fb01d38959e1e17ee530c3d02d0a36bf6ebc9413da821e6512bef4a7,1.3886,807.7888,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.1,citibike,cross_family_v1_citibike,32,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,22442,17558,0.43895,50290,3691200,0,1454,107680,0.114856,0.007565,,0.711122,0.777578,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.1/eviction_loss_scalar.pkl,78453ed171ce9dc59f2bf33d3ecf096ee2ebffb61db1a5640213692acac0c6c8,20.6627,36.8734,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.1,citibike,cross_family_v1_citibike,64,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,23914,16086,0.40215,50290,3691200,0,1454,107680,0.114856,0.007565,,0.711122,0.777578,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.1/eviction_loss_scalar.pkl,78453ed171ce9dc59f2bf33d3ecf096ee2ebffb61db1a5640213692acac0c6c8,20.6627,126.7761,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.1,citibike,cross_family_v1_citibike,128,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,24487,15513,0.387825,50290,3691200,0,1454,107680,0.114856,0.007565,,0.711122,0.777578,0,hist_gb,,models/supervision_objective_learning_curve_v1/citibike/fraction_0.1/eviction_loss_scalar.pkl,78453ed171ce9dc59f2bf33d3ecf096ee2ebffb61db1a5640213692acac0c6c8,20.6627,403.0904,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.1,citibike,cross_family_v1_citibike,32,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,6293,33707,0.842675,50290,3691200,5179,1454,107680,0.048831,0.000688,0.307692,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.1/eviction_loss_pairwise.pkl,7a9495dc7b7893a44cb1b0529f30ffccf6e9f3f45897fa5ca4cd9cc16b26f36c,2.0801,40.4401,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.1,citibike,cross_family_v1_citibike,64,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,6726,33274,0.83185,50290,3691200,5179,1454,107680,0.048831,0.000688,0.307692,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.1/eviction_loss_pairwise.pkl,7a9495dc7b7893a44cb1b0529f30ffccf6e9f3f45897fa5ca4cd9cc16b26f36c,2.0801,159.414,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.1,citibike,cross_family_v1_citibike,128,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,7678,32322,0.80805,50290,3691200,5179,1454,107680,0.048831,0.000688,0.307692,,,0,,regret,models/supervision_objective_learning_curve_v1/citibike/fraction_0.1/eviction_loss_pairwise.pkl,7a9495dc7b7893a44cb1b0529f30ffccf6e9f3f45897fa5ca4cd9cc16b26f36c,2.0801,809.5892,ok,
