job_label,instance_id,mode,ranking_mode,k,alphabet,trace_len,chain_count,sum_I,eta_pair,lemma1_pass,lemma2_pass,lemma3_pass,all_pass,violation_count,trace
campaign_smoke_task0_smoke,242,random,noisy,2,3,11,0,0,0,True,True,True,True,0,"p0,p0,p0,p0,p0,p0,p0,p1,p0,p1,p0"
campaign_smoke_task0_smoke,243,random,adv_bias,3,4,41,0,0,0,True,True,True,True,0,"p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p1,p2,p2,p2,p2,p1,p2,p2,p2,p2,p1,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p1,p2,p2,p2"
campaign_smoke_task0_smoke,244,random,near_tie,6,8,82,0,0,0,True,True,True,True,0,"p4,p4,p4,p5,p2,p4,p4,p2,p4,p4,p4,p4,p4,p4,p2,p3,p1,p4,p4,p1,p5,p2,p5,p5,p4,p6,p0,p2,p5,p3,p5,p5,p6,p0,p4,p4,p6,p5,p6,p5,p7,p5,p0,p6,p5,p4,p2,p5,p0,p6,p6,p6,p2,p6,p2,p2,p4,p2,p7,p2,p4,p2,p6,p6,p7,p2,p2,p6,p2,p2,p6,p6,p7,p2,p6,p2,p7,p6,p2,p7,p6,p5"
campaign_smoke_task0_smoke,245,random,adv_bias,6,7,107,6,12,165,False,True,True,False,1,"p3,p3,p6,p5,p6,p3,p4,p2,p3,p6,p4,p5,p2,p2,p2,p4,p6,p3,p0,p6,p3,p5,p0,p2,p2,p2,p2,p2,p2,p4,p4,p5,p3,p2,p3,p5,p5,p5,p2,p6,p2,p5,p4,p5,p5,p3,p6,p6,p0,p2,p5,p2,p1,p5,p6,p6,p1,p1,p5,p5,p0,p4,p6,p0,p5,p4,p4,p4,p5,p4,p4,p3,p0,p6,p6,p5,p6,p6,p6,p5,p5,p6,p0,p5,p5,p5,p6,p6,p0,p1,p2,p5,p6,p3,p2,p6,p4,p4,p5,p4,p4,p5,p4,p5,p1,p4,p5"
campaign_smoke_task0_smoke,246,random,noisy,6,8,37,0,0,1,True,True,True,True,0,"p5,p5,p3,p6,p5,p7,p5,p7,p7,p7,p2,p2,p7,p0,p5,p2,p5,p6,p2,p6,p6,p0,p1,p7,p0,p4,p2,p5,p0,p5,p7,p4,p1,p3,p6,p5,p7"
campaign_smoke_task0_smoke,247,random,near_tie,2,4,29,0,0,0,True,True,True,True,0,"p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p2,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p3,p0"
campaign_smoke_task0_smoke,248,random,near_tie,6,8,101,0,0,0,True,True,True,True,0,"p6,p6,p6,p6,p6,p6,p6,p3,p6,p6,p6,p6,p6,p6,p6,p6,p3,p6,p6,p5,p7,p7,p6,p3,p7,p7,p3,p6,p3,p6,p6,p6,p3,p3,p3,p3,p7,p7,p6,p6,p3,p7,p6,p7,p7,p7,p7,p7,p4,p6,p7,p2,p7,p2,p4,p7,p6,p7,p7,p7,p7,p4,p7,p7,p2,p7,p7,p7,p7,p7,p7,p7,p5,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p6,p7,p7,p7,p7,p6,p7,p4,p7,p6,p6"
campaign_smoke_task0_smoke,249,random,noisy,8,9,141,0,0,0,True,True,True,True,0,"p0,p4,p0,p0,p8,p4,p4,p4,p0,p4,p4,p4,p4,p4,p4,p4,p6,p0,p4,p8,p8,p4,p4,p4,p4,p4,p4,p8,p4,p4,p1,p1,p4,p4,p4,p4,p8,p4,p4,p0,p4,p1,p0,p1,p4,p7,p4,p4,p4,p8,p3,p2,p1,p7,p1,p2,p4,p1,p0,p6,p3,p4,p1,p6,p3,p0,p6,p1,p0,p4,p1,p1,p1,p1,p1,p3,p6,p1,p1,p1,p1,p1,p6,p1,p4,p1,p1,p1,p1,p0,p1,p1,p1,p1,p1,p4,p1,p1,p1,p0,p1,p3,p3,p3,p1,p3,p0,p0,p2,p3,p0,p3,p1,p3,p1,p7,p7,p3,p0,p0,p1,p0,p2,p7,p7,p3,p4,p3,p3,p1,p0,p4,p7,p0,p0,p3,p0,p3,p0,p3,p0"
campaign_smoke_task0_smoke,250,random,near_tie,2,6,30,1,0,1,True,True,True,True,0,"p2,p2,p2,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p0,p1,p1,p0,p5,p3,p0,p5,p0,p2,p0,p2,p2,p2,p2,p2,p2"
campaign_smoke_task0_smoke,251,random,noisy,6,10,65,0,0,0,True,True,True,True,0,"p1,p1,p1,p1,p1,p1,p5,p9,p2,p1,p7,p1,p1,p1,p1,p1,p5,p1,p7,p5,p0,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p0,p0,p0,p1,p1,p1,p1,p1,p1,p5,p1,p1,p1,p2,p9,p1,p1,p1,p1,p1,p7,p7,p1,p1,p7,p1,p1,p1"
campaign_smoke_task0_smoke,252,random,near_tie,8,18,150,2,0,0,True,True,True,True,0,"p7,p7,p7,p7,p7,p15,p7,p7,p15,p11,p17,p7,p7,p7,p11,p9,p2,p6,p7,p17,p12,p17,p1,p17,p3,p7,p7,p17,p17,p1,p12,p3,p8,p1,p7,p6,p7,p17,p8,p6,p14,p6,p7,p8,p10,p15,p15,p8,p6,p1,p6,p16,p15,p15,p2,p6,p5,p6,p8,p3,p16,p13,p5,p15,p15,p16,p6,p15,p6,p16,p17,p6,p5,p10,p8,p5,p16,p15,p15,p1,p1,p0,p15,p10,p6,p8,p9,p10,p0,p16,p15,p5,p0,p6,p8,p16,p8,p8,p15,p10,p15,p4,p8,p16,p10,p8,p4,p0,p3,p17,p4,p13,p4,p4,p15,p15,p4,p13,p8,p4,p10,p13,p4,p9,p6,p17,p4,p9,p9,p15,p4,p3,p8,p8,p6,p4,p11,p6,p11,p9,p8,p7,p15,p17,p4,p6,p10,p1,p7,p11"
campaign_smoke_task0_smoke,253,random,adv_bias,8,10,82,5,21,229,False,True,True,False,2,"p0,p5,p3,p0,p0,p6,p2,p7,p2,p2,p2,p6,p3,p0,p1,p2,p7,p2,p7,p6,p7,p1,p1,p7,p7,p0,p1,p4,p6,p7,p2,p0,p9,p3,p4,p0,p4,p1,p3,p7,p5,p3,p4,p9,p5,p4,p4,p4,p4,p4,p4,p3,p4,p5,p3,p4,p8,p3,p4,p9,p3,p7,p6,p4,p8,p6,p3,p3,p5,p8,p9,p5,p9,p4,p4,p4,p0,p4,p8,p4,p6,p5"
campaign_smoke_task0_smoke,254,random,noisy,3,5,19,1,1,1,True,True,True,True,0,"p3,p3,p3,p1,p3,p2,p3,p1,p4,p0,p4,p4,p0,p1,p3,p4,p4,p3,p3"
campaign_smoke_task0_smoke,255,random,noisy,3,7,16,1,0,0,True,True,True,True,0,"p3,p3,p4,p3,p3,p3,p5,p1,p0,p5,p3,p0,p1,p2,p4,p1"
campaign_smoke_task0_smoke,256,random,adv_bias,5,7,44,4,7,61,False,True,True,False,1,"p0,p2,p5,p2,p5,p2,p0,p2,p2,p4,p0,p5,p2,p1,p3,p2,p5,p0,p4,p6,p1,p5,p4,p1,p5,p3,p4,p1,p1,p4,p1,p1,p1,p1,p4,p4,p5,p5,p5,p1,p1,p1,p1,p1"
campaign_smoke_task0_smoke,257,random,near_tie,5,12,92,1,0,2,True,True,True,True,0,"p1,p7,p7,p1,p1,p8,p1,p1,p7,p1,p3,p5,p3,p1,p8,p1,p7,p4,p1,p11,p3,p9,p7,p1,p4,p7,p4,p6,p7,p4,p3,p0,p7,p7,p0,p8,p7,p2,p11,p3,p3,p7,p10,p5,p0,p5,p11,p6,p7,p1,p10,p3,p11,p1,p7,p1,p9,p7,p8,p10,p0,p1,p7,p11,p7,p5,p0,p11,p1,p3,p0,p3,p1,p2,p11,p1,p6,p6,p6,p2,p1,p6,p9,p6,p6,p8,p1,p8,p8,p4,p0,p0"
campaign_smoke_task0_smoke,258,random,near_tie,5,7,35,0,0,0,True,True,True,True,0,"p6,p3,p6,p6,p3,p3,p6,p3,p3,p6,p6,p3,p3,p6,p6,p3,p3,p3,p3,p3,p3,p3,p6,p3,p2,p3,p3,p2,p3,p3,p2,p3,p2,p2,p2"
campaign_smoke_task0_smoke,259,random,noisy,5,6,37,0,0,0,True,True,True,True,0,"p0,p4,p4,p4,p5,p4,p3,p1,p1,p3,p4,p5,p3,p0,p2,p4,p1,p0,p4,p3,p1,p3,p0,p0,p0,p5,p5,p5,p5,p3,p0,p5,p5,p4,p1,p2,p5"
campaign_smoke_task0_smoke,260,random,adv_bias,2,3,12,0,0,0,True,True,True,True,0,"p1,p2,p2,p2,p1,p1,p1,p1,p1,p2,p2,p1"
campaign_smoke_task0_smoke,261,random,noisy,4,8,43,1,0,1,True,True,True,True,0,"p3,p3,p3,p1,p2,p4,p4,p3,p0,p2,p0,p4,p2,p0,p1,p0,p0,p0,p6,p6,p6,p1,p7,p1,p6,p1,p1,p3,p4,p4,p0,p5,p1,p4,p2,p3,p2,p0,p2,p0,p4,p0,p6"
campaign_smoke_task0_smoke,262,random,near_tie,5,9,93,1,0,1,True,True,True,True,0,"p8,p8,p8,p7,p2,p1,p0,p4,p4,p7,p1,p1,p8,p1,p6,p7,p5,p3,p1,p0,p2,p5,p7,p7,p2,p5,p0,p4,p6,p5,p5,p5,p7,p1,p1,p5,p0,p1,p5,p4,p7,p7,p0,p6,p5,p5,p4,p0,p6,p1,p5,p0,p7,p6,p6,p7,p4,p8,p3,p5,p4,p5,p7,p2,p8,p1,p5,p0,p0,p8,p4,p2,p4,p4,p4,p1,p1,p0,p1,p7,p8,p2,p1,p1,p7,p2,p8,p7,p2,p1,p8,p1,p1"
campaign_smoke_task0_smoke,263,random,adv_bias,3,4,55,2,0,17,True,True,True,True,0,"p2,p2,p2,p2,p2,p3,p3,p3,p2,p2,p3,p3,p3,p3,p2,p2,p3,p2,p2,p2,p0,p2,p3,p2,p2,p2,p0,p3,p1,p2,p3,p1,p3,p0,p2,p3,p3,p0,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p1,p2,p1,p2,p2,p2,p2"
campaign_smoke_task0_smoke,264,random,noisy,2,3,13,1,0,2,True,True,True,True,0,"p1,p0,p1,p0,p2,p0,p0,p0,p1,p2,p0,p0,p0"
campaign_smoke_task0_smoke,265,random,noisy,6,8,103,0,0,0,True,True,True,True,0,"p4,p4,p4,p4,p4,p4,p4,p4,p2,p0,p4,p4,p3,p4,p4,p5,p1,p4,p7,p4,p4,p3,p4,p4,p4,p4,p4,p1,p3,p5,p2,p7,p1,p4,p7,p4,p2,p3,p6,p7,p2,p3,p3,p7,p4,p3,p2,p7,p0,p7,p7,p0,p7,p5,p7,p5,p0,p2,p2,p5,p6,p2,p2,p3,p7,p0,p2,p5,p3,p5,p0,p6,p6,p1,p4,p4,p4,p6,p5,p5,p4,p0,p7,p5,p1,p4,p0,p1,p0,p5,p4,p5,p5,p6,p7,p7,p4,p4,p2,p2,p5,p7,p0"
campaign_smoke_task0_smoke,266,random,adv_bias,5,7,65,6,11,94,False,True,True,False,1,"p1,p1,p1,p1,p1,p5,p1,p3,p3,p3,p6,p1,p6,p3,p1,p3,p1,p2,p3,p3,p1,p1,p6,p6,p6,p1,p2,p1,p1,p4,p1,p0,p6,p1,p0,p1,p1,p1,p1,p0,p0,p6,p1,p1,p6,p2,p3,p0,p3,p3,p6,p5,p3,p6,p3,p0,p0,p3,p3,p2,p6,p0,p3,p3,p4"
campaign_smoke_task0_smoke,267,random,near_tie,8,10,53,1,0,0,True,True,True,True,0,"p9,p3,p9,p6,p8,p7,p5,p7,p5,p4,p9,p5,p9,p7,p2,p7,p9,p8,p9,p7,p8,p7,p3,p9,p9,p6,p4,p9,p8,p8,p4,p9,p9,p7,p2,p7,p2,p9,p3,p9,p1,p9,p1,p3,p2,p0,p3,p0,p3,p1,p2,p5,p3"
campaign_smoke_task0_smoke,268,random,near_tie,2,6,24,0,0,1,True,True,True,True,0,"p2,p2,p2,p2,p1,p3,p2,p2,p2,p3,p5,p2,p0,p3,p3,p3,p3,p1,p4,p1,p2,p1,p4,p1"
campaign_smoke_task0_smoke,269,random,noisy,4,5,21,0,0,0,True,True,True,True,0,"p4,p4,p4,p4,p4,p2,p2,p4,p1,p2,p4,p1,p4,p4,p4,p4,p2,p4,p4,p2,p4"
campaign_smoke_task0_smoke,270,random,near_tie,8,18,86,0,0,0,True,True,True,True,0,"p3,p4,p4,p6,p4,p3,p8,p8,p8,p3,p4,p5,p15,p15,p15,p0,p5,p15,p4,p4,p1,p9,p15,p15,p3,p0,p8,p8,p1,p3,p1,p15,p11,p15,p8,p3,p9,p3,p3,p8,p0,p8,p8,p8,p9,p9,p9,p8,p15,p4,p6,p5,p3,p6,p8,p3,p1,p8,p4,p5,p4,p5,p0,p5,p4,p5,p8,p3,p4,p7,p6,p8,p1,p8,p1,p4,p8,p7,p5,p4,p3,p1,p5,p9,p1,p2"
campaign_smoke_task0_smoke,271,random,near_tie,6,8,49,1,0,0,True,True,True,True,0,"p3,p3,p7,p3,p1,p2,p3,p2,p0,p6,p2,p3,p2,p6,p7,p2,p2,p7,p0,p0,p5,p0,p0,p1,p0,p5,p4,p2,p5,p0,p2,p0,p4,p3,p1,p4,p0,p2,p7,p7,p0,p2,p1,p6,p2,p7,p7,p4,p1"
campaign_smoke_task0_smoke,272,random,adv_bias,2,6,35,2,0,5,True,True,True,True,0,"p3,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p4,p2,p4,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p1,p2,p1"
campaign_smoke_task0_smoke,273,random,noisy,5,12,84,0,0,0,True,True,True,True,0,"p1,p3,p1,p3,p1,p3,p2,p1,p6,p6,p3,p3,p3,p3,p8,p5,p5,p3,p3,p8,p5,p8,p7,p2,p6,p5,p7,p7,p2,p1,p7,p6,p7,p6,p5,p7,p5,p5,p1,p7,p4,p5,p3,p5,p3,p3,p5,p7,p6,p7,p7,p3,p11,p3,p5,p7,p1,p7,p7,p5,p7,p7,p7,p7,p5,p0,p5,p11,p3,p7,p3,p11,p3,p0,p7,p0,p5,p5,p8,p3,p3,p6,p6,p0"
campaign_smoke_task0_smoke,274,random,noisy,3,7,48,1,0,0,True,True,True,True,0,"p1,p1,p1,p6,p0,p5,p5,p6,p0,p6,p5,p5,p4,p6,p6,p6,p6,p6,p6,p6,p6,p0,p1,p6,p6,p1,p1,p0,p6,p1,p2,p4,p1,p3,p6,p1,p2,p2,p2,p5,p6,p1,p5,p2,p4,p2,p1,p1"
campaign_smoke_task0_smoke,275,random,noisy,5,9,90,1,0,0,True,True,True,True,0,"p2,p2,p2,p2,p8,p2,p8,p2,p2,p2,p7,p4,p2,p2,p4,p4,p7,p7,p7,p5,p4,p3,p4,p0,p5,p5,p7,p0,p3,p0,p7,p4,p4,p5,p3,p4,p4,p5,p2,p4,p4,p4,p4,p2,p5,p4,p4,p2,p4,p4,p2,p4,p5,p4,p2,p2,p8,p2,p8,p3,p8,p8,p3,p8,p3,p8,p8,p8,p8,p2,p2,p3,p3,p8,p8,p3,p1,p8,p0,p2,p5,p8,p8,p1,p8,p1,p1,p2,p1,p1"
campaign_smoke_task0_smoke,276,random,near_tie,2,4,15,0,0,0,True,True,True,True,0,"p3,p3,p1,p0,p0,p0,p0,p2,p1,p3,p2,p0,p0,p1,p2"
campaign_smoke_task0_smoke,277,random,adv_bias,4,10,36,6,5,66,False,False,True,False,4,"p0,p2,p0,p6,p4,p8,p1,p6,p1,p1,p6,p8,p0,p4,p1,p1,p1,p1,p2,p7,p0,p2,p3,p0,p2,p3,p4,p0,p2,p6,p5,p6,p5,p4,p6,p1"
campaign_smoke_task0_smoke,278,random,noisy,2,6,40,1,0,0,True,True,True,True,0,"p5,p3,p2,p3,p3,p3,p3,p3,p4,p1,p5,p4,p2,p4,p1,p2,p1,p5,p5,p1,p0,p5,p5,p2,p2,p5,p2,p2,p2,p4,p2,p3,p2,p4,p2,p0,p2,p2,p5,p2"
campaign_smoke_task0_smoke,279,random,noisy,2,4,33,0,0,0,True,True,True,True,0,"p0,p0,p3,p3,p0,p0,p0,p0,p1,p0,p0,p0,p1,p0,p1,p0,p1,p0,p0,p3,p1,p3,p0,p1,p0,p0,p0,p2,p2,p0,p0,p2,p2"
campaign_smoke_task0_smoke,280,random,adv_bias,3,4,37,1,1,12,True,True,True,True,0,"p1,p1,p1,p0,p1,p1,p0,p0,p1,p2,p1,p1,p0,p1,p0,p3,p1,p0,p3,p0,p0,p0,p3,p3,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0"
campaign_smoke_task0_smoke,281,random,near_tie,4,6,74,0,0,0,True,True,True,True,0,"p5,p2,p5,p1,p5,p2,p2,p2,p5,p1,p1,p5,p5,p0,p5,p0,p0,p2,p2,p0,p5,p2,p2,p2,p3,p2,p5,p2,p5,p2,p3,p5,p5,p3,p5,p5,p5,p3,p5,p5,p5,p5,p5,p5,p5,p5,p5,p5,p5,p3,p3,p5,p3,p5,p5,p2,p1,p2,p5,p5,p5,p2,p5,p5,p1,p1,p5,p5,p1,p0,p3,p5,p1,p5"
campaign_smoke_task0_smoke,282,random,adv_bias,6,8,47,2,5,33,True,True,True,True,0,"p4,p4,p5,p6,p2,p2,p5,p6,p1,p1,p2,p2,p2,p3,p2,p6,p1,p2,p5,p5,p4,p2,p4,p6,p6,p2,p4,p4,p4,p4,p3,p2,p6,p6,p1,p4,p7,p4,p3,p7,p1,p2,p3,p1,p6,p7,p7"
campaign_smoke_task0_smoke,283,random,noisy,4,8,62,1,0,0,True,True,True,True,0,"p1,p3,p3,p1,p5,p5,p1,p6,p3,p1,p6,p1,p3,p5,p1,p6,p1,p6,p7,p2,p0,p1,p5,p2,p2,p6,p4,p6,p4,p1,p4,p5,p5,p6,p4,p6,p4,p4,p4,p4,p4,p7,p4,p3,p4,p3,p4,p0,p4,p4,p0,p3,p1,p0,p4,p3,p0,p4,p6,p0,p3,p4"
campaign_smoke_task0_smoke,284,random,near_tie,2,6,19,2,0,0,True,True,True,True,0,"p1,p2,p2,p5,p2,p0,p3,p0,p0,p4,p1,p2,p4,p1,p1,p2,p1,p4,p2"
campaign_smoke_task0_smoke,285,random,noisy,6,8,47,1,0,0,True,True,True,True,0,"p1,p1,p1,p3,p3,p1,p4,p1,p3,p6,p0,p3,p3,p3,p3,p1,p0,p0,p3,p4,p0,p7,p5,p7,p4,p7,p0,p0,p7,p4,p7,p7,p0,p5,p7,p4,p0,p0,p7,p0,p0,p6,p2,p5,p7,p0,p6"
campaign_smoke_task0_smoke,286,random,near_tie,8,10,156,1,0,0,True,True,True,True,0,"p4,p4,p4,p4,p1,p4,p8,p4,p4,p7,p7,p4,p0,p4,p2,p4,p4,p7,p7,p7,p9,p4,p7,p4,p7,p2,p7,p4,p4,p9,p4,p4,p9,p9,p9,p9,p9,p4,p9,p3,p9,p1,p9,p9,p6,p4,p4,p3,p9,p3,p0,p4,p5,p4,p9,p3,p9,p8,p9,p9,p1,p9,p4,p5,p9,p1,p3,p1,p8,p8,p5,p3,p5,p8,p4,p4,p3,p9,p0,p6,p0,p3,p4,p5,p2,p5,p0,p5,p5,p5,p5,p5,p1,p0,p1,p0,p1,p1,p6,p2,p5,p5,p1,p1,p1,p1,p1,p2,p1,p5,p5,p1,p6,p6,p5,p1,p5,p5,p6,p3,p1,p1,p5,p1,p3,p5,p1,p6,p5,p1,p5,p3,p1,p1,p1,p3,p5,p7,p1,p3,p1,p1,p1,p3,p8,p0,p3,p8,p3,p1,p1,p1,p3,p8,p3,p3"
campaign_smoke_task0_smoke,287,random,noisy,6,8,31,0,0,0,True,True,True,True,0,"p2,p7,p6,p2,p4,p2,p0,p7,p6,p0,p6,p5,p1,p2,p2,p4,p0,p4,p6,p2,p2,p6,p5,p2,p5,p2,p2,p6,p1,p7,p1"
campaign_smoke_task0_smoke,288,random,near_tie,2,6,15,1,0,0,True,True,True,True,0,"p5,p1,p5,p5,p5,p5,p5,p5,p3,p3,p4,p3,p3,p3,p1"
campaign_smoke_task0_smoke,289,random,noisy,6,8,93,1,0,0,True,True,True,True,0,"p6,p6,p6,p6,p6,p6,p6,p6,p6,p6,p6,p4,p6,p6,p6,p5,p0,p6,p6,p1,p6,p6,p5,p5,p6,p6,p5,p6,p0,p3,p3,p5,p2,p1,p5,p0,p0,p5,p3,p0,p0,p0,p5,p5,p4,p5,p5,p0,p0,p0,p5,p5,p0,p0,p5,p0,p7,p5,p1,p7,p6,p5,p0,p1,p5,p6,p1,p6,p7,p6,p1,p7,p5,p6,p7,p7,p0,p5,p1,p1,p7,p7,p1,p0,p0,p7,p5,p7,p7,p5,p7,p5,p7"
campaign_smoke_task0_smoke,290,random,adv_bias,8,18,56,11,37,198,False,True,True,False,1,"p2,p3,p3,p11,p1,p3,p5,p8,p1,p11,p14,p8,p7,p10,p7,p10,p3,p8,p8,p1,p5,p5,p3,p0,p16,p8,p9,p7,p7,p10,p1,p6,p0,p7,p4,p3,p1,p16,p9,p5,p5,p9,p11,p3,p11,p2,p1,p0,p3,p6,p9,p16,p8,p4,p9,p13"
campaign_smoke_task0_smoke,291,random,adv_bias,8,10,102,3,10,83,False,True,True,False,1,"p8,p8,p8,p8,p8,p8,p8,p8,p5,p4,p8,p8,p8,p8,p8,p8,p5,p8,p5,p8,p4,p5,p4,p8,p4,p8,p3,p5,p8,p8,p4,p2,p2,p8,p4,p8,p8,p1,p4,p2,p4,p1,p5,p5,p8,p5,p7,p6,p5,p4,p5,p4,p1,p6,p6,p5,p5,p3,p6,p8,p6,p1,p6,p4,p4,p4,p6,p4,p6,p1,p5,p4,p5,p6,p7,p4,p6,p7,p4,p3,p4,p0,p1,p7,p5,p5,p9,p7,p7,p7,p4,p1,p7,p4,p0,p7,p7,p0,p7,p7,p7,p7"
campaign_smoke_task0_smoke,292,random,near_tie,3,7,22,1,0,0,True,True,True,True,0,"p0,p5,p0,p4,p1,p4,p1,p5,p4,p4,p5,p4,p3,p2,p1,p2,p3,p3,p3,p2,p2,p6"
campaign_smoke_task0_smoke,293,random,noisy,4,8,23,0,0,0,True,True,True,True,0,"p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p7,p5,p7,p5,p1"
campaign_smoke_task0_smoke,294,random,noisy,5,9,53,0,0,0,True,True,True,True,0,"p8,p2,p4,p4,p2,p7,p0,p2,p2,p5,p7,p0,p0,p2,p5,p4,p4,p1,p1,p7,p7,p5,p3,p5,p4,p0,p8,p8,p8,p5,p6,p3,p2,p8,p2,p6,p2,p6,p8,p2,p5,p2,p6,p0,p5,p6,p2,p6,p2,p6,p2,p6,p4"
campaign_smoke_task0_smoke,295,random,noisy,2,6,28,0,0,0,True,True,True,True,0,"p5,p3,p4,p5,p0,p4,p2,p2,p4,p1,p2,p2,p1,p2,p3,p1,p4,p0,p1,p2,p4,p1,p1,p0,p1,p1,p0,p4"
campaign_smoke_task0_smoke,296,random,adv_bias,2,3,27,3,0,11,True,True,True,True,0,"p2,p0,p1,p1,p2,p1,p0,p2,p1,p2,p1,p1,p1,p1,p0,p1,p1,p2,p2,p1,p1,p1,p2,p1,p1,p1,p2"
campaign_smoke_task0_smoke,297,random,near_tie,6,10,62,0,0,0,True,True,True,True,0,"p1,p1,p1,p1,p4,p1,p9,p1,p1,p1,p1,p1,p8,p1,p4,p4,p1,p6,p4,p4,p9,p9,p1,p9,p8,p1,p6,p9,p8,p6,p9,p4,p1,p1,p9,p7,p7,p1,p6,p7,p8,p1,p6,p6,p7,p7,p8,p7,p1,p6,p7,p7,p8,p6,p6,p8,p1,p7,p8,p1,p7,p8"
campaign_smoke_task0_smoke,298,random,adv_bias,2,4,37,5,0,19,True,True,True,True,0,"p2,p3,p2,p2,p1,p0,p2,p2,p0,p0,p2,p0,p0,p2,p3,p0,p0,p3,p3,p2,p3,p3,p3,p1,p2,p3,p3,p1,p3,p0,p2,p1,p3,p3,p3,p3,p3"
campaign_smoke_task0_smoke,299,random,noisy,6,10,104,0,0,0,True,True,True,True,0,"p7,p7,p4,p3,p4,p7,p4,p3,p3,p4,p4,p3,p3,p1,p4,p6,p1,p2,p8,p5,p3,p5,p2,p2,p2,p5,p3,p2,p4,p5,p6,p1,p1,p3,p2,p6,p1,p0,p1,p1,p6,p9,p1,p2,p2,p0,p8,p9,p1,p1,p4,p1,p0,p2,p1,p2,p6,p0,p1,p6,p2,p6,p2,p3,p0,p3,p1,p1,p3,p3,p7,p9,p2,p6,p7,p1,p1,p7,p3,p6,p9,p3,p0,p7,p2,p5,p3,p4,p6,p6,p2,p2,p0,p1,p7,p7,p6,p8,p3,p8,p6,p9,p4,p6"
