example_id,decision_step,branch_id,method,gold_branch_id,baseline_pick_branch_id,expanded_pick_branch_id,baseline_correct,target_expand_value,target_expand_delta,target_expand_better_than_baseline,target_expand_approx_from_future_observation,split,raw_score,depth,expansions,verifications,remaining_budget,post_verify_score,score_delta,survived_pruning_steps
adaptive_score_plus_progress::ep35,5,0,adaptive_score_plus_progress,4,0,0,0,0.0,0.0,0,1,train,1.0,5.0,2.0,1.0,2.0,1.0,0.07091193471790203,5.0
adaptive_score_plus_progress::ep35,6,1,adaptive_score_plus_progress,4,1,1,0,0.0,0.0,0,1,train,0.13440709202567547,4.0,2.0,0.0,1.0,0.13440709202567547,0.0,6.0
adaptive_score_plus_progress::ep35,6,1,adaptive_score_plus_progress,4,1,1,0,0.0,0.0,0,1,train,0.7065444806898596,6.0,2.0,0.0,1.0,0.7065444806898596,0.0,6.0
adaptive_score_plus_progress::ep35,7,2,adaptive_score_plus_progress,4,2,2,0,0.0,0.0,0,1,train,0.32505536078400465,3.0,2.0,0.0,0.0,0.32505536078400465,0.0,7.0
adaptive_score_plus_progress::ep35,7,2,adaptive_score_plus_progress,4,2,2,0,0.0,0.0,0,1,train,0.5958340650961311,5.0,2.0,1.0,0.0,0.5958340650961311,-0.060246332105678646,7.0
adaptive_score_plus_progress::ep36,0,0,adaptive_score_plus_progress,4,0,0,0,0.0,0.0,0,1,train,0.8922488791457237,2.0,1.0,1.0,7.0,0.8922488791457237,0.1132217323659096,0.0
adaptive_score_plus_progress::ep36,0,0,adaptive_score_plus_progress,4,0,0,0,0.0,0.0,0,1,train,0.9877983739769906,4.0,1.0,0.0,7.0,0.9877983739769906,0.0,0.0
adaptive_score_plus_progress::ep36,1,1,adaptive_score_plus_progress,4,1,1,0,0.0,0.0,0,1,train,0.530655149607556,2.0,1.0,0.0,6.0,0.530655149607556,0.0,1.0
adaptive_score_plus_progress::ep36,1,1,adaptive_score_plus_progress,4,1,1,0,0.0,0.0,0,1,train,0.35437829027940526,2.0,1.0,0.0,6.0,0.35437829027940526,0.0,1.0
adaptive_score_plus_progress::ep36,2,2,adaptive_score_plus_progress,4,2,2,0,0.0,0.0,0,1,train,0.04540528984255443,2.0,1.0,0.0,5.0,0.04540528984255443,0.0,2.0
adaptive_score_plus_progress::ep36,2,2,adaptive_score_plus_progress,4,2,2,0,0.0,0.0,0,1,train,0.6919867862751058,5.0,1.0,0.0,5.0,0.6919867862751058,0.0,2.0
adaptive_score_plus_progress::ep36,3,3,adaptive_score_plus_progress,4,3,3,0,0.0,0.0,0,1,train,0.7937279663770116,4.0,1.0,0.0,4.0,0.7937279663770116,0.0,3.0
adaptive_score_plus_progress::ep36,3,3,adaptive_score_plus_progress,4,3,3,0,0.0,0.0,0,1,train,0.9087561683104118,5.0,1.0,0.0,4.0,0.9087561683104118,0.0,3.0
adaptive_score_plus_progress::ep36,4,4,adaptive_score_plus_progress,4,4,4,1,1.0,0.0,0,1,train,0.7998297933255124,5.0,1.0,0.0,3.0,0.7998297933255124,0.0,4.0
adaptive_score_plus_progress::ep36,4,4,adaptive_score_plus_progress,4,4,4,1,1.0,0.0,0,1,train,0.423394715120166,4.0,1.0,0.0,3.0,0.423394715120166,0.0,4.0
adaptive_score_plus_progress::ep36,5,0,adaptive_score_plus_progress,4,0,0,0,0.0,0.0,0,1,train,1.0,3.0,2.0,1.0,2.0,1.0,0.1077511208542763,5.0
adaptive_score_plus_progress::ep36,5,0,adaptive_score_plus_progress,4,0,0,0,0.0,0.0,0,1,train,1.0,5.0,2.0,1.0,2.0,1.0,0.012201626023009449,5.0
adaptive_score_plus_progress::ep36,6,1,adaptive_score_plus_progress,4,1,1,0,0.0,0.0,0,1,train,0.530655149607556,3.0,2.0,0.0,1.0,0.530655149607556,0.0,6.0
adaptive_score_plus_progress::ep36,6,1,adaptive_score_plus_progress,4,1,1,0,0.0,0.0,0,1,train,0.35437829027940526,3.0,2.0,0.0,1.0,0.35437829027940526,0.0,6.0
adaptive_score_plus_progress::ep36,7,2,adaptive_score_plus_progress,4,2,2,0,0.0,0.0,0,1,train,0.04540528984255443,3.0,2.0,0.0,0.0,0.04540528984255443,0.0,7.0
adaptive_score_plus_progress::ep36,7,2,adaptive_score_plus_progress,4,2,2,0,0.0,0.0,0,1,train,0.6919867862751058,6.0,2.0,0.0,0.0,0.6919867862751058,0.0,7.0
adaptive_score_plus_progress::ep37,0,0,adaptive_score_plus_progress,1,0,0,0,0.0,0.0,0,1,train,0.8946544530026257,3.0,1.0,0.0,7.0,0.8946544530026257,0.0,0.0
adaptive_score_plus_progress::ep37,0,0,adaptive_score_plus_progress,1,0,0,0,0.0,0.0,0,1,train,0.4938725026951093,5.0,1.0,1.0,7.0,0.4938725026951093,0.05157388589582801,0.0
adaptive_score_plus_progress::ep37,1,1,adaptive_score_plus_progress,1,1,1,1,1.0,0.0,0,1,train,0.7589724566437385,3.0,1.0,0.0,6.0,0.7589724566437385,0.0,1.0
adaptive_score_plus_progress::ep37,1,1,adaptive_score_plus_progress,1,1,1,1,1.0,0.0,0,1,train,0.3169045732066976,4.0,1.0,0.0,6.0,0.3169045732066976,0.0,1.0
adaptive_score_plus_progress::ep37,2,2,adaptive_score_plus_progress,1,2,2,0,0.0,0.0,0,1,train,0.3981922582913928,4.0,1.0,1.0,5.0,0.3981922582913928,0.12306256657027725,2.0
adaptive_score_plus_progress::ep37,2,2,adaptive_score_plus_progress,1,2,2,0,0.0,0.0,0,1,train,0.7497563496220746,4.0,1.0,0.0,5.0,0.7497563496220746,0.0,2.0
adaptive_score_plus_progress::ep37,3,3,adaptive_score_plus_progress,1,3,3,0,0.0,0.0,0,1,train,0.6798596966690861,2.0,1.0,0.0,4.0,0.6798596966690861,0.0,3.0
adaptive_score_plus_progress::ep37,3,3,adaptive_score_plus_progress,1,3,3,0,0.0,0.0,0,1,train,0.5757199604787943,2.0,1.0,0.0,4.0,0.5757199604787943,0.0,3.0
adaptive_score_plus_progress::ep37,4,4,adaptive_score_plus_progress,1,4,4,0,0.0,0.0,0,1,train,0.3284540497266939,3.0,1.0,0.0,3.0,0.3284540497266939,0.0,4.0
adaptive_score_plus_progress::ep37,4,4,adaptive_score_plus_progress,1,4,4,0,0.0,0.0,0,1,train,0.806287889577854,4.0,1.0,0.0,3.0,0.806287889577854,0.0,4.0
adaptive_score_plus_progress::ep37,5,0,adaptive_score_plus_progress,1,0,0,0,0.0,0.0,0,1,train,1.0,4.0,2.0,1.0,2.0,1.0,0.1053455469973743,5.0
adaptive_score_plus_progress::ep37,5,0,adaptive_score_plus_progress,1,0,0,0,0.0,0.0,0,1,train,0.6878564907823018,6.0,2.0,2.0,2.0,0.6878564907823018,0.19398398808719253,5.0
adaptive_score_plus_progress::ep37,6,1,adaptive_score_plus_progress,1,1,1,1,1.0,0.0,0,1,train,0.8673789346580484,4.0,2.0,1.0,1.0,0.8673789346580484,0.10840647801430991,6.0
adaptive_score_plus_progress::ep37,6,1,adaptive_score_plus_progress,1,1,1,1,1.0,0.0,0,1,train,0.3169045732066976,5.0,2.0,0.0,1.0,0.3169045732066976,0.0,6.0
adaptive_score_plus_progress::ep37,7,2,adaptive_score_plus_progress,1,2,2,0,0.0,0.0,0,1,train,0.5639849144579945,5.0,2.0,1.0,0.0,0.5639849144579945,0.16579265616660166,7.0
adaptive_score_plus_progress::ep37,7,2,adaptive_score_plus_progress,1,2,2,0,0.0,0.0,0,1,train,0.7497563496220746,5.0,2.0,0.0,0.0,0.7497563496220746,0.0,7.0
adaptive_score_plus_progress::ep38,0,0,adaptive_score_plus_progress,2,0,0,0,0.0,0.0,0,1,train,0.014894487270054227,4.0,1.0,1.0,7.0,0.014894487270054227,-0.03318671441386627,0.0
adaptive_score_plus_progress::ep38,0,0,adaptive_score_plus_progress,2,0,0,0,0.0,0.0,0,1,train,0.041431231609465755,5.0,1.0,1.0,7.0,0.041431231609465755,-0.07481365089775456,0.0
adaptive_score_plus_progress::ep38,1,1,adaptive_score_plus_progress,2,1,1,0,0.0,0.0,0,1,train,0.71620926824958,5.0,1.0,0.0,6.0,0.71620926824958,0.0,1.0
adaptive_score_plus_progress::ep38,1,1,adaptive_score_plus_progress,2,1,1,0,0.0,0.0,0,1,train,0.6308618430111572,4.0,1.0,0.0,6.0,0.6308618430111572,0.0,1.0
adaptive_score_plus_progress::ep38,2,2,adaptive_score_plus_progress,2,2,2,1,1.0,0.0,0,1,train,0.17919467589369098,3.0,1.0,0.0,5.0,0.17919467589369098,0.0,2.0
adaptive_score_plus_progress::ep38,2,2,adaptive_score_plus_progress,2,2,2,1,1.0,0.0,0,1,train,0.25371142943125735,4.0,1.0,0.0,5.0,0.25371142943125735,0.0,2.0
adaptive_score_plus_progress::ep38,3,3,adaptive_score_plus_progress,2,3,3,0,0.0,0.0,0,1,train,0.2237437942886581,4.0,1.0,0.0,4.0,0.2237437942886581,0.0,3.0
adaptive_score_plus_progress::ep38,3,3,adaptive_score_plus_progress,2,3,3,0,0.0,0.0,0,1,train,0.15410819748649973,3.0,1.0,0.0,4.0,0.15410819748649973,0.0,3.0
adaptive_score_plus_progress::ep38,4,4,adaptive_score_plus_progress,2,4,4,0,0.0,0.0,0,1,train,0.6788431603768403,2.0,1.0,0.0,3.0,0.6788431603768403,0.0,4.0
adaptive_score_plus_progress::ep38,4,4,adaptive_score_plus_progress,2,4,4,0,0.0,0.0,0,1,train,0.5093162116517505,4.0,1.0,1.0,3.0,0.5093162116517505,-0.09637094091350618,4.0
adaptive_score_plus_progress::ep38,5,0,adaptive_score_plus_progress,2,0,0,0,0.0,0.0,0,1,train,0.2097428930976294,5.0,2.0,2.0,2.0,0.2097428930976294,0.19484840582757518,5.0
adaptive_score_plus_progress::ep38,5,0,adaptive_score_plus_progress,2,0,0,0,0.0,0.0,0,1,train,0.0,6.0,2.0,1.0,2.0,0.0,-0.041431231609465755,5.0
adaptive_score_plus_progress::ep38,6,1,adaptive_score_plus_progress,2,1,1,0,0.0,0.0,0,1,train,0.8806957619905157,6.0,2.0,1.0,1.0,0.8806957619905157,0.1644864937409357,6.0
adaptive_score_plus_progress::ep38,6,1,adaptive_score_plus_progress,2,1,1,0,0.0,0.0,0,1,train,0.6308618430111572,5.0,2.0,0.0,1.0,0.6308618430111572,0.0,6.0
adaptive_score_plus_progress::ep38,7,2,adaptive_score_plus_progress,2,2,2,1,1.0,0.0,0,1,train,0.27102413899752786,4.0,2.0,1.0,0.0,0.27102413899752786,0.09182946310383688,7.0
adaptive_score_plus_progress::ep38,7,2,adaptive_score_plus_progress,2,2,2,1,1.0,0.0,0,1,train,0.25371142943125735,5.0,2.0,0.0,0.0,0.25371142943125735,0.0,7.0
adaptive_score_plus_progress::ep39,0,0,adaptive_score_plus_progress,1,0,0,0,0.0,0.0,0,1,train,0.5209943676463216,3.0,1.0,0.0,7.0,0.5209943676463216,0.0,0.0
adaptive_score_plus_progress::ep39,0,0,adaptive_score_plus_progress,1,0,0,0,0.0,0.0,0,1,train,0.6863435879281465,4.0,1.0,0.0,7.0,0.6863435879281465,0.0,0.0
adaptive_score_plus_progress::ep39,1,1,adaptive_score_plus_progress,1,1,1,1,1.0,0.0,0,1,train,0.17920364392222066,4.0,1.0,0.0,6.0,0.17920364392222066,0.0,1.0
adaptive_score_plus_progress::ep39,1,1,adaptive_score_plus_progress,1,1,1,1,1.0,0.0,0,1,train,0.054262837831803634,2.0,1.0,0.0,6.0,0.054262837831803634,0.0,1.0
adaptive_score_plus_progress::ep39,2,2,adaptive_score_plus_progress,1,2,2,0,0.0,0.0,0,1,train,0.9268843083190682,3.0,1.0,1.0,5.0,0.9268843083190682,0.18755907450374487,2.0
adaptive_score_plus_progress::ep39,2,2,adaptive_score_plus_progress,1,2,2,0,0.0,0.0,0,1,train,0.6035300532383291,2.0,1.0,1.0,5.0,0.6035300532383291,0.15524089595049106,2.0
adaptive_score_plus_progress::ep39,3,3,adaptive_score_plus_progress,1,3,3,0,0.0,0.0,0,1,train,0.7019212097149342,4.0,1.0,0.0,4.0,0.7019212097149342,0.0,3.0
adaptive_score_plus_progress::ep39,3,3,adaptive_score_plus_progress,1,3,3,0,0.0,0.0,0,1,train,0.4448706749985457,4.0,1.0,0.0,4.0,0.4448706749985457,0.0,3.0
adaptive_score_plus_progress::ep39,4,4,adaptive_score_plus_progress,1,4,4,0,0.0,0.0,0,1,train,0.6797087391954625,2.0,1.0,0.0,3.0,0.6797087391954625,0.0,4.0
adaptive_score_plus_progress::ep39,4,4,adaptive_score_plus_progress,1,4,4,0,0.0,0.0,0,1,train,1.0,3.0,1.0,1.0,3.0,1.0,0.0003346329508897572,4.0
adaptive_score_plus_progress::ep39,5,0,adaptive_score_plus_progress,1,0,0,0,0.0,0.0,0,1,train,0.5665673448768985,4.0,2.0,1.0,2.0,0.5665673448768985,0.04557297723057696,5.0
adaptive_score_plus_progress::ep39,5,0,adaptive_score_plus_progress,1,0,0,0,0.0,0.0,0,1,train,0.5943484841369151,5.0,2.0,1.0,2.0,0.5943484841369151,-0.09199510379123144,5.0
adaptive_score_plus_progress::ep39,6,1,adaptive_score_plus_progress,1,1,1,1,1.0,0.0,0,1,train,0.17920364392222066,5.0,2.0,0.0,1.0,0.17920364392222066,0.0,6.0
adaptive_score_plus_progress::ep39,6,1,adaptive_score_plus_progress,1,1,1,1,1.0,0.0,0,1,train,0.054262837831803634,3.0,2.0,0.0,1.0,0.054262837831803634,0.0,6.0
adaptive_score_plus_progress::ep39,7,2,adaptive_score_plus_progress,1,2,2,0,0.0,0.0,0,1,train,0.9691869512474345,4.0,2.0,1.0,0.0,0.9691869512474345,0.042302642928366274,7.0
adaptive_score_plus_progress::ep39,7,2,adaptive_score_plus_progress,1,2,2,0,0.0,0.0,0,1,train,0.7607384761138705,3.0,2.0,1.0,0.0,0.7607384761138705,0.15720842287554138,7.0
adaptive_score_plus_progress::ep40,0,0,adaptive_score_plus_progress,4,0,0,0,0.0,0.0,0,1,val,0.6038911040256211,2.0,1.0,1.0,7.0,0.6038911040256211,0.059256288440475924,0.0
adaptive_score_plus_progress::ep40,0,0,adaptive_score_plus_progress,4,0,0,0,0.0,0.0,0,1,val,0.41793278627509534,2.0,1.0,0.0,7.0,0.41793278627509534,0.0,0.0
adaptive_score_plus_progress::ep40,1,1,adaptive_score_plus_progress,4,1,1,0,0.0,0.0,0,1,val,0.04336735518989088,3.0,1.0,0.0,6.0,0.04336735518989088,0.0,1.0
adaptive_score_plus_progress::ep40,1,1,adaptive_score_plus_progress,4,1,1,0,0.0,0.0,0,1,val,0.9120960406959401,5.0,1.0,0.0,6.0,0.9120960406959401,0.0,1.0
adaptive_score_plus_progress::ep40,2,2,adaptive_score_plus_progress,4,2,2,0,0.0,0.0,0,1,val,0.9736098070022937,3.0,1.0,0.0,5.0,0.9736098070022937,0.0,2.0
adaptive_score_plus_progress::ep40,2,2,adaptive_score_plus_progress,4,2,2,0,0.0,0.0,0,1,val,0.49852570690453357,2.0,1.0,1.0,5.0,0.49852570690453357,0.10479042832940777,2.0
adaptive_score_plus_progress::ep40,3,3,adaptive_score_plus_progress,4,3,3,0,0.0,0.0,0,1,val,0.3024319646280278,5.0,1.0,0.0,4.0,0.3024319646280278,0.0,3.0
adaptive_score_plus_progress::ep40,3,3,adaptive_score_plus_progress,4,3,3,0,0.0,0.0,0,1,val,0.7486325258575369,4.0,1.0,1.0,4.0,0.7486325258575369,0.016792198861589336,3.0
adaptive_score_plus_progress::ep40,4,4,adaptive_score_plus_progress,4,4,4,1,1.0,0.0,0,1,val,0.4701088531162886,5.0,1.0,0.0,3.0,0.4701088531162886,0.0,4.0
adaptive_score_plus_progress::ep40,4,4,adaptive_score_plus_progress,4,4,4,1,1.0,0.0,0,1,val,0.21700387338061122,4.0,1.0,0.0,3.0,0.21700387338061122,0.0,4.0
adaptive_score_plus_progress::ep40,5,0,adaptive_score_plus_progress,4,0,0,0,0.0,0.0,0,1,val,0.6535795697170675,3.0,2.0,2.0,2.0,0.6535795697170675,0.04968846569144647,5.0
adaptive_score_plus_progress::ep40,5,0,adaptive_score_plus_progress,4,0,0,0,0.0,0.0,0,1,val,0.41793278627509534,3.0,2.0,0.0,2.0,0.41793278627509534,0.0,5.0
adaptive_score_plus_progress::ep40,6,1,adaptive_score_plus_progress,4,1,1,0,0.0,0.0,0,1,val,0.0,4.0,2.0,1.0,1.0,0.0,-0.04336735518989088,6.0
adaptive_score_plus_progress::ep40,6,1,adaptive_score_plus_progress,4,1,1,0,0.0,0.0,0,1,val,0.9120960406959401,6.0,2.0,0.0,1.0,0.9120960406959401,0.0,6.0
adaptive_score_plus_progress::ep40,7,2,adaptive_score_plus_progress,4,2,2,0,0.0,0.0,0,1,val,0.9736098070022937,4.0,2.0,0.0,0.0,0.9736098070022937,0.0,7.0
adaptive_score_plus_progress::ep40,7,2,adaptive_score_plus_progress,4,2,2,0,0.0,0.0,0,1,val,0.6338749680511864,3.0,2.0,1.0,0.0,0.6338749680511864,0.1353492611466528,7.0
adaptive_score_plus_progress::ep41,0,0,adaptive_score_plus_progress,2,0,0,0,0.0,0.0,0,1,train,0.04778702464970008,2.0,1.0,0.0,7.0,0.04778702464970008,0.0,0.0
adaptive_score_plus_progress::ep41,0,0,adaptive_score_plus_progress,2,0,0,0,0.0,0.0,0,1,train,0.8823211707238349,4.0,1.0,0.0,7.0,0.8823211707238349,0.0,0.0
adaptive_score_plus_progress::ep41,1,1,adaptive_score_plus_progress,2,1,1,0,0.0,0.0,0,1,train,0.9453752725983147,3.0,1.0,1.0,6.0,0.9453752725983147,-0.03354278377639419,1.0
adaptive_score_plus_progress::ep41,1,1,adaptive_score_plus_progress,2,1,1,0,0.0,0.0,0,1,train,0.06662145321462276,5.0,1.0,0.0,6.0,0.06662145321462276,0.0,1.0
adaptive_score_plus_progress::ep41,2,2,adaptive_score_plus_progress,2,2,2,1,1.0,0.0,0,1,train,0.468392151021896,3.0,1.0,1.0,5.0,0.468392151021896,0.1418358683165063,2.0
adaptive_score_plus_progress::ep41,2,2,adaptive_score_plus_progress,2,2,2,1,1.0,0.0,0,1,train,0.3928701327238009,4.0,1.0,0.0,5.0,0.3928701327238009,0.0,2.0
adaptive_score_plus_progress::ep41,3,3,adaptive_score_plus_progress,2,3,3,0,0.0,0.0,0,1,train,0.3028907248014818,3.0,1.0,0.0,4.0,0.3028907248014818,0.0,3.0
adaptive_score_plus_progress::ep41,3,3,adaptive_score_plus_progress,2,3,3,0,0.0,0.0,0,1,train,0.17960198693152307,4.0,1.0,0.0,4.0,0.17960198693152307,0.0,3.0
adaptive_score_plus_progress::ep41,4,4,adaptive_score_plus_progress,2,4,4,0,0.0,0.0,0,1,train,0.922589510881844,3.0,1.0,0.0,3.0,0.922589510881844,0.0,4.0
adaptive_score_plus_progress::ep41,4,4,adaptive_score_plus_progress,2,4,4,0,0.0,0.0,0,1,train,0.4248512409511691,4.0,1.0,0.0,3.0,0.4248512409511691,0.0,4.0
adaptive_score_plus_progress::ep41,5,0,adaptive_score_plus_progress,2,0,0,0,0.0,0.0,0,1,train,0.0,3.0,2.0,1.0,2.0,0.0,-0.04778702464970008,5.0
adaptive_score_plus_progress::ep41,5,0,adaptive_score_plus_progress,2,0,0,0,0.0,0.0,0,1,train,0.8823211707238349,5.0,2.0,0.0,2.0,0.8823211707238349,0.0,5.0
adaptive_score_plus_progress::ep41,6,1,adaptive_score_plus_progress,2,1,1,0,0.0,0.0,0,1,train,1.0,4.0,2.0,1.0,1.0,1.0,0.054624727401685336,6.0
adaptive_score_plus_progress::ep41,6,1,adaptive_score_plus_progress,2,1,1,0,0.0,0.0,0,1,train,0.06662145321462276,6.0,2.0,0.0,1.0,0.06662145321462276,0.0,6.0
adaptive_score_plus_progress::ep41,7,2,adaptive_score_plus_progress,2,2,2,1,1.0,0.0,0,1,train,0.6442738286406806,4.0,2.0,2.0,0.0,0.6442738286406806,0.1758816776187846,7.0
adaptive_score_plus_progress::ep41,7,2,adaptive_score_plus_progress,2,2,2,1,1.0,0.0,0,1,train,0.3928701327238009,5.0,2.0,0.0,0.0,0.3928701327238009,0.0,7.0
adaptive_score_plus_progress::ep42,0,0,adaptive_score_plus_progress,0,0,0,1,1.0,0.0,0,1,test,0.4998695475315853,2.0,1.0,1.0,7.0,0.4998695475315853,-0.056523877021719016,0.0
adaptive_score_plus_progress::ep42,0,0,adaptive_score_plus_progress,0,0,0,1,1.0,0.0,0,1,test,0.42282922761483377,2.0,1.0,1.0,7.0,0.42282922761483377,0.14201584263581113,0.0
adaptive_score_plus_progress::ep42,1,1,adaptive_score_plus_progress,0,1,1,0,0.0,0.0,0,1,test,0.18859817078965602,4.0,1.0,0.0,6.0,0.18859817078965602,0.0,1.0
adaptive_score_plus_progress::ep42,1,1,adaptive_score_plus_progress,0,1,1,0,0.0,0.0,0,1,test,0.6408554637433774,3.0,1.0,1.0,6.0,0.6408554637433774,0.05785392632600228,1.0
adaptive_score_plus_progress::ep42,2,2,adaptive_score_plus_progress,0,2,2,0,0.0,0.0,0,1,test,0.46194524659705516,3.0,1.0,0.0,5.0,0.46194524659705516,0.0,2.0
adaptive_score_plus_progress::ep42,2,2,adaptive_score_plus_progress,0,2,2,0,0.0,0.0,0,1,test,0.8747083747591861,2.0,1.0,0.0,5.0,0.8747083747591861,0.0,2.0
adaptive_score_plus_progress::ep42,3,3,adaptive_score_plus_progress,0,3,3,0,0.0,0.0,0,1,test,0.9283639262897113,5.0,1.0,1.0,4.0,0.9283639262897113,0.03258574095500766,3.0
adaptive_score_plus_progress::ep42,3,3,adaptive_score_plus_progress,0,3,3,0,0.0,0.0,0,1,test,0.571972642943663,3.0,1.0,1.0,4.0,0.571972642943663,0.0568095503608258,3.0
adaptive_score_plus_progress::ep42,4,4,adaptive_score_plus_progress,0,4,4,0,0.0,0.0,0,1,test,0.2669575332449562,4.0,1.0,0.0,3.0,0.2669575332449562,0.0,4.0
adaptive_score_plus_progress::ep42,4,4,adaptive_score_plus_progress,0,4,4,0,0.0,0.0,0,1,test,0.14608704310466025,5.0,1.0,0.0,3.0,0.14608704310466025,0.0,4.0
adaptive_score_plus_progress::ep42,5,0,adaptive_score_plus_progress,0,0,0,1,1.0,0.0,0,1,test,0.4273847810486247,3.0,2.0,2.0,2.0,0.4273847810486247,-0.0724847664829606,5.0
adaptive_score_plus_progress::ep42,5,0,adaptive_score_plus_progress,0,0,0,1,1.0,0.0,0,1,test,0.5901732457159251,3.0,2.0,2.0,2.0,0.5901732457159251,0.16734401810109134,5.0
adaptive_score_plus_progress::ep42,6,1,adaptive_score_plus_progress,0,1,1,0,0.0,0.0,0,1,test,0.18859817078965602,5.0,2.0,0.0,1.0,0.18859817078965602,0.0,6.0
adaptive_score_plus_progress::ep42,6,1,adaptive_score_plus_progress,0,1,1,0,0.0,0.0,0,1,test,0.6804015619651618,4.0,2.0,1.0,1.0,0.6804015619651618,0.03954609822178434,6.0
adaptive_score_plus_progress::ep42,7,2,adaptive_score_plus_progress,0,2,2,0,0.0,0.0,0,1,test,0.4352068423414974,4.0,2.0,1.0,0.0,0.4352068423414974,-0.026738404255557735,7.0
adaptive_score_plus_progress::ep42,7,2,adaptive_score_plus_progress,0,2,2,0,0.0,0.0,0,1,test,1.0,3.0,2.0,1.0,0.0,1.0,0.12529162524081394,7.0
adaptive_score_plus_progress::ep43,0,0,adaptive_score_plus_progress,0,0,0,1,1.0,0.0,0,1,val,0.27184333737095245,4.0,1.0,0.0,7.0,0.27184333737095245,0.0,0.0
adaptive_score_plus_progress::ep43,0,0,adaptive_score_plus_progress,0,0,0,1,1.0,0.0,0,1,val,0.5054413963983536,3.0,1.0,0.0,7.0,0.5054413963983536,0.0,0.0
adaptive_score_plus_progress::ep43,1,1,adaptive_score_plus_progress,0,1,1,0,0.0,0.0,0,1,val,0.25987103998404415,2.0,1.0,0.0,6.0,0.25987103998404415,0.0,1.0
adaptive_score_plus_progress::ep43,1,1,adaptive_score_plus_progress,0,1,1,0,0.0,0.0,0,1,val,0.10749132017398277,4.0,1.0,0.0,6.0,0.10749132017398277,0.0,1.0
adaptive_score_plus_progress::ep43,2,2,adaptive_score_plus_progress,0,2,2,0,0.0,0.0,0,1,val,0.6242653610882554,5.0,1.0,0.0,5.0,0.6242653610882554,0.0,2.0
adaptive_score_plus_progress::ep43,2,2,adaptive_score_plus_progress,0,2,2,0,0.0,0.0,0,1,val,0.42168300491557165,4.0,1.0,1.0,5.0,0.42168300491557165,0.04959002388068767,2.0
adaptive_score_plus_progress::ep43,3,3,adaptive_score_plus_progress,0,3,3,0,0.0,0.0,0,1,val,0.8609154637642786,2.0,1.0,0.0,4.0,0.8609154637642786,0.0,3.0
adaptive_score_plus_progress::ep43,3,3,adaptive_score_plus_progress,0,3,3,0,0.0,0.0,0,1,val,0.750877114879786,5.0,1.0,0.0,4.0,0.750877114879786,0.0,3.0
adaptive_score_plus_progress::ep43,4,4,adaptive_score_plus_progress,0,4,4,0,0.0,0.0,0,1,val,0.94473848319255,4.0,1.0,1.0,3.0,0.94473848319255,0.006135281963975503,4.0
adaptive_score_plus_progress::ep43,4,4,adaptive_score_plus_progress,0,4,4,0,0.0,0.0,0,1,val,0.4947522929791469,4.0,1.0,1.0,3.0,0.4947522929791469,-0.0762217589141384,4.0
adaptive_score_plus_progress::ep43,5,0,adaptive_score_plus_progress,0,0,0,1,1.0,0.0,0,1,val,0.27184333737095245,5.0,2.0,0.0,2.0,0.27184333737095245,0.0,5.0
adaptive_score_plus_progress::ep43,5,0,adaptive_score_plus_progress,0,0,0,1,1.0,0.0,0,1,val,0.45586490870363344,4.0,2.0,1.0,2.0,0.45586490870363344,-0.04957648769472017,5.0
adaptive_score_plus_progress::ep43,6,1,adaptive_score_plus_progress,0,1,1,0,0.0,0.0,0,1,val,0.25987103998404415,3.0,2.0,0.0,1.0,0.25987103998404415,0.0,6.0
adaptive_score_plus_progress::ep43,6,1,adaptive_score_plus_progress,0,1,1,0,0.0,0.0,0,1,val,0.26353029982414455,5.0,2.0,1.0,1.0,0.26353029982414455,0.15603897965016178,6.0
adaptive_score_plus_progress::ep43,7,2,adaptive_score_plus_progress,0,2,2,0,0.0,0.0,0,1,val,0.6242653610882554,6.0,2.0,0.0,0.0,0.6242653610882554,0.0,7.0
adaptive_score_plus_progress::ep43,7,2,adaptive_score_plus_progress,0,2,2,0,0.0,0.0,0,1,val,0.5143862688896901,5.0,2.0,1.0,0.0,0.5143862688896901,0.09270326397411843,7.0
adaptive_score_plus_progress::ep44,0,0,adaptive_score_plus_progress,3,0,0,0,0.0,0.0,0,1,train,0.48549984088701714,5.0,1.0,0.0,7.0,0.48549984088701714,0.0,0.0
adaptive_score_plus_progress::ep44,0,0,adaptive_score_plus_progress,3,0,0,0,0.0,0.0,0,1,train,0.7191587642408059,4.0,1.0,1.0,7.0,0.7191587642408059,0.10450834611247262,0.0
adaptive_score_plus_progress::ep44,1,1,adaptive_score_plus_progress,3,1,1,0,0.0,0.0,0,1,train,0.8457115496163814,5.0,1.0,0.0,6.0,0.8457115496163814,0.0,1.0
adaptive_score_plus_progress::ep44,1,1,adaptive_score_plus_progress,3,1,1,0,0.0,0.0,0,1,train,0.05281063258620067,3.0,1.0,0.0,6.0,0.05281063258620067,0.0,1.0
adaptive_score_plus_progress::ep44,2,2,adaptive_score_plus_progress,3,2,2,0,0.0,0.0,0,1,train,0.707487948955669,5.0,1.0,0.0,5.0,0.707487948955669,0.0,2.0
adaptive_score_plus_progress::ep44,2,2,adaptive_score_plus_progress,3,2,2,0,0.0,0.0,0,1,train,0.9370520385276818,5.0,1.0,0.0,5.0,0.9370520385276818,0.0,2.0
